payment_id,ride_id,amount,payment_date
P020437,R006617,28.59,2025-07-14
P020438,R019165,38.6,2026-03-30
P020439,R003994,28.7,2026-01-23
P020440,R027675,19.55,2025-11-10
P020441,R007916,7.94,2024-12-09
P020442,R021149,26.8,2026-03-23
P020443,R003000,30.66,2025-09-08
P020444,R017196,18.5,2024-05-07
P020445,R016586,13.82,2025-01-13
P020446,R013435,12.08,2025-03-11
P020447,R014785,23.99,2024-11-08
P020448,R022286,11.16,2025-11-18
P020449,R014518,23.9,2025-09-27
P020450,R006638,5.18,2024-10-26
P020451,R025574,25.23,2025-01-07
P020452,R029241,8.6,2025-07-24
P020453,R004553,25.19,2025-10-10
P020454,R012408,23.56,2024-11-05
P020455,R005721,9.62,2025-08-14
P020456,R022335,23.93,2026-01-26
P020457,R028396,21.07,2025-12-25
P020458,R009538,7.01,2025-07-16
P020459,R000278,23.85,2025-09-21
P020460,R021826,32.49,2024-10-16
P020461,R001084,23.77,2025-05-02
P020462,R019184,5.44,2025-08-20
P020463,R018273,13.74,2026-03-02
P020464,R020346,17.36,2025-01-28
P020465,R017767,30.75,2026-03-24
P020466,R006073,30.39,2025-09-26
P020467,R006073,30.39,2025-09-26
P020468,R002983,15.97,2024-12-28
P020469,R005095,34.64,2025-07-23
P020470,R018388,9.88,2026-05-06
P020471,R010753,28.43,2024-06-24
P020472,R026701,31.17,2025-05-06
P020473,R028351,6.23,2025-12-03
P020474,R002556,38.18,2025-09-29
P020475,R012590,31.17,2025-06-16
P020476,R008663,30.37,2024-09-24
P020477,R000928,8.54,2026-05-14
P020478,R028917,25.78,2025-04-01
P020479,R020585,13.16,2024-05-15
P020480,R011266,18.79,2025-10-11
P020481,R029097,27.67,2025-08-06
P020482,R006058,9.89,2025-09-04
P020483,R012329,5.1,2026-06-21
P020484,R006329,9.21,2026-06-23
P020485,R002512,39.41,2026-02-28
P020486,R020387,26.87,2025-07-19
P020487,R018698,21.82,2025-08-13
P020488,R001080,43.67,2025-01-23
P020489,R028122,37.24,2025-05-18
P020490,R028349,19.18,2024-11-21
P020491,R027512,14.72,2026-04-20
P020492,R022617,9.04,2026-01-10
P020493,R028934,33.07,2025-09-30
P020494,R018005,6.35,2025-11-09
P020495,R016887,40.9,2024-12-24
P020496,R027204,13.38,2024-09-13
P020497,R011393,32.79,2026-01-02
P020498,R030244,25.47,2025-10-24
P020499,R005902,5.56,2025-06-30
P020500,R005924,6.74,2026-04-19
P020501,R000240,35.59,2025-11-03
P020502,R024271,28.68,2024-12-28
P020503,R008574,37.03,2024-08-02
P020504,R018467,10.18,2025-10-08
P020505,R003588,28.27,2025-08-05
P020506,R021590,13.8,2024-10-12
P020507,R001138,6.86,2025-11-29
P020508,R010013,22.44,2024-05-26
P020509,R024508,23.01,2025-12-18
P020510,R005585,13.59,2025-01-21
P020511,R024043,34.52,2026-04-05
P020512,R024318,7.55,2025-07-25
P020513,R005328,14.08,2025-02-07
P020514,R012175,22.24,2025-09-24
P020515,R007132,29.47,2024-10-16
P020516,R018589,27.15,2025-03-28
P020517,R013803,15.78,2025-02-28
P020518,R020247,11.14,2024-11-14
P020519,R028557,22.87,2024-11-20
P020520,R027549,41.51,2025-07-31
P020521,R018660,41.47,2024-08-15
P020522,R011303,17.75,2025-04-26
P020523,R014138,34.57,2025-04-25
P020524,R019094,24.48,2026-06-13
P020525,R004942,29.23,2024-10-26
P020526,R025770,31.32,2025-04-23
P020527,R005389,14.22,2025-10-06
P020528,R005718,19.63,2025-12-08
P020529,R010302,28.41,2024-11-14
P020530,R025215,19.28,2026-05-29
P020531,R004417,12.14,2024-05-09
P020532,R019565,16.4,2026-06-06
P020533,R021963,40.15,2025-08-23
P020534,R016924,36.58,2025-02-23
P020535,R001106,24.09,2026-06-29
P020536,R018803,42.57,2025-01-02
P020537,R009783,41.16,2025-09-23
P020538,R020571,39.25,2025-03-04
P020539,R025595,11.1,2025-07-06
P020540,R021001,34.05,2026-02-08
P020541,R017374,6.26,2025-03-26
P020542,R011549,10.76,2024-11-01
P020543,R008960,32.74,2024-08-27
P020544,R005429,36.85,2025-01-02
P020545,R008593,12.31,2025-12-15
P020546,R002745,27.41,2025-12-28
P020547,R020628,43.21,2025-01-27
P020548,R026610,27.11,2025-10-06
P020549,R018823,26.33,2026-03-22
P020550,R028262,28.46,2024-11-04
P020551,R026616,18.84,2025-11-08
P020552,R008484,20.39,2025-11-21
P020553,R011419,6.71,2025-09-22
P020554,R007772,10.09,2025-02-09
P020555,R002608,6.57,2025-02-02
P020556,R018475,6.33,2026-04-09
P020557,R019021,32.34,2025-06-28
P020558,R018268,43.38,2026-01-15
P020559,R018329,9.88,2026-05-26
P020560,R002063,45.48,2025-05-30
P020561,R017942,40.88,2025-01-29
P020562,R023376,18.2,2025-04-17
P020563,R028905,6.99,2026-05-16
P020564,R022738,23.87,2025-06-01
P020565,R002536,14.92,2024-05-26
P020566,R023719,17.38,2025-08-05
P020567,R003731,38.96,2025-11-13
P020568,R004073,5.85,2025-09-21
P020569,R010527,36.91,2025-12-16
P020570,R011368,43.01,2025-08-18
P020571,R015090,5.19,2025-05-12
P020572,R001764,36.17,2025-08-22
P020573,R012206,11.88,2026-01-07
P020574,R020266,33.66,2026-04-08
P020575,R021009,8.23,2026-01-11
P020576,R008870,25.09,2026-06-02
P020577,R004148,15.18,2025-01-03
P020578,R008255,6.92,2025-02-23
P020579,R004357,39.97,2024-08-02
P020580,R029672,16.63,2025-03-17
P020581,R015722,19.91,2025-05-30
P020582,R008781,14.96,2024-06-01
P020583,R027498,26.55,2025-12-07
P020584,R016607,13.17,2025-07-14
P020585,R020436,12.19,2024-07-16
P020586,R005287,32.28,2025-12-15
P020587,R022844,39.75,2025-11-21
P020588,R006734,15.46,2025-10-28
P020589,R001414,12.01,2026-02-11
P020590,R020953,39.83,2025-12-27
P020591,R012889,27.94,2026-06-09
P020592,R016097,21.73,2026-02-11
P020593,R025915,21.39,2025-09-13
P020594,R015784,24.95,2025-12-09
P020595,R009797,35.19,2025-07-24
P020596,R013379,21.09,2024-08-03
P020597,R029696,19.49,2025-02-01
P020598,R005316,19.7,2025-07-29
P020599,R005740,20.05,2025-02-05
P020600,R024895,10.59,2024-11-01
P020601,R022522,19.15,2026-06-09
P020602,R010117,32.94,2026-04-25
P020603,R012113,26.17,2026-03-25
P020604,R024484,37.38,2024-07-14
P020605,R010719,40.1,2025-12-31
P020606,R003345,41.36,2024-11-05
P020607,R025214,32.92,2025-05-08
P020608,R015089,15.71,2024-07-09
P020609,R007681,11.79,2024-07-30
P020610,R023185,32.75,2025-12-06
P020611,R025748,18.63,2025-07-22
P020612,R015168,15.56,2025-08-01
P020613,R006282,27.97,2026-03-26
P020614,R017082,30.96,2024-10-31
P020615,R019171,12.1,2025-04-29
P020616,R003083,5.09,2025-08-22
P020617,R006300,22.8,2024-08-22
P020618,R021970,8.68,2025-05-31
P020619,R018531,16.09,2025-05-11
P020620,R025174,20.68,2025-02-15
P020621,R009139,27.73,2024-07-19
P020622,R004694,35.55,2024-07-16
P020623,R005334,36.26,2025-08-26
P020624,R001265,13.79,2026-04-28
P020625,R024795,37.87,2025-12-16
P020626,R017396,9.34,2026-04-11
P020627,R015032,30.09,2025-12-11
P020628,R013385,10.43,2024-12-03
P020629,R022083,16.85,2025-05-25
P020630,R009809,9.75,2026-05-27
P020631,R008927,18.73,2025-09-21
P020632,R008927,18.73,2025-09-21
P020633,R007175,28.64,2024-05-11
P020634,R020949,30.33,2026-02-23
P020635,R000355,12.47,2025-12-01
P020636,R016945,13.31,2025-10-04
P020637,R029897,14.61,2024-06-15
P020638,R024040,30.95,2026-03-15
P020639,R021036,29.02,2026-05-09
P020640,R007522,22.31,2026-05-08
P020641,R010449,29.58,2025-09-05
P020642,R022971,16.73,2025-11-22
P020643,R019054,26.5,2024-09-26
P020644,R008118,7.4,2026-04-15
P020645,R023512,10.68,2025-10-01
P020646,R010086,21.37,2024-05-19
P020647,R017813,8.17,2024-12-05
P020648,R014216,20.82,2024-03-23
P020649,R021991,30.24,2026-01-10
P020650,R025491,13.98,2025-10-15
P020651,R012581,39.56,2025-11-14
P020652,R027548,14.65,2025-02-01
P020653,R019827,35.21,2025-12-23
P020654,R003965,12.75,2025-05-29
P020655,R021219,16.73,2025-01-21
P020656,R021263,33.44,2024-12-15
P020657,R029099,16.15,2025-10-26
P020658,R014873,22.59,2026-05-06
P020659,R001824,34.97,2025-10-25
P020660,R001785,29.98,2024-12-01
P020661,R005528,26.55,2025-02-12
P020662,R019879,18.67,2025-10-03
P020663,R010910,35.93,2025-12-17
P020664,R004428,16.84,2024-12-13
P020665,R001027,34.5,2024-11-12
P020666,R026290,9.85,2024-08-17
P020667,R020906,31.55,2025-09-12
P020668,R021046,31.19,2024-12-04
P020669,R014319,29.38,2025-05-14
P020670,R029951,36.37,2024-11-10
P020671,R000397,34.75,2024-12-20
P020672,R002359,40.18,2025-12-28
P020673,R017050,41.52,2026-02-13
P020674,R017922,23.98,2025-09-25
P020675,R018477,12.26,2025-03-04
P020676,R003384,24.23,2024-02-06
P020677,R023999,36.99,2024-08-05
P020678,R004498,11.02,2024-09-06
P020679,R002389,37.61,2024-11-30
P020680,R022140,13.15,2026-06-11
P020681,R027465,21.99,2026-01-30
P020682,R012783,8.91,2025-09-10
P020683,R026337,11.63,2025-10-18
P020684,R028323,6.21,2026-04-17
P020685,R026089,28.62,2025-11-24
P020686,R001832,33.56,2024-09-09
P020687,R001363,26.51,2025-06-02
P020688,R016263,25.54,2026-02-21
P020689,R015700,9.57,2024-10-07
P020690,R012258,35.89,2024-05-24
P020691,R009692,27.24,2026-01-31
P020692,R016996,9.62,2026-01-06
P020693,R006078,38.54,2026-05-18
P020694,R001638,40.1,2025-09-16
P020695,R027629,20.26,2024-05-14
P020696,R022013,15.71,2024-11-11
P020697,R013832,5.52,2025-06-08
P020698,R009182,27.61,2025-06-24
P020699,R024056,16.89,2025-08-31
P020700,R012865,36.6,2024-05-17
P020701,R019137,4.74,2024-05-10
P020702,R001006,25.12,2025-04-16
P020703,R006845,41.12,2024-05-14
P020704,R010024,33.9,2025-09-01
P020705,R026626,32.67,2025-11-08
P020706,R023597,22.02,2024-05-19
P020707,R019926,33.95,2025-11-19
P020708,R001181,19.84,2025-12-12
P020709,R024914,47.02,2026-02-05
P020710,R013864,17.85,2025-10-04
P020711,R028314,12.07,2024-08-30
P020712,R008226,45.03,2025-03-02
P020713,R009215,26.36,2025-12-01
P020714,R013660,19.14,2024-07-19
P020715,R022051,36.15,2025-07-17
P020716,R028677,15.36,2026-06-07
P020717,R023225,32.51,2025-07-08
P020718,R006961,33.31,2025-08-17
P020719,R025638,23.69,2024-07-06
P020720,R014081,9.69,2025-07-17
P020721,R001486,26.61,2025-11-22
P020722,R003123,40.13,2026-05-01
P020723,R013869,20.44,2026-04-08
P020724,R008399,8.5,2026-02-15
P020725,R004771,40.03,2024-12-16
P020726,R006853,29.55,2026-02-19
P020727,R017728,27.69,2025-04-27
P020728,R023023,32.32,2025-07-31
P020729,R014049,36.21,2025-08-13
P020730,R012319,6.91,2024-12-02
P020731,R025069,12.45,2025-11-06
P020732,R013553,31.3,2025-09-28
P020733,R009967,37.99,2024-10-12
P020734,R015028,32.55,2025-12-10
P020735,R018374,17.23,2025-03-28
P020736,R021317,30.52,2025-01-27
P020737,R020155,8.56,2025-10-11
P020738,R015526,9.08,2024-12-05
P020739,R000076,40.56,2025-07-09
P020740,R026847,24.76,2025-12-06
P020741,R003499,20.63,2026-03-03
P020742,R027785,26.61,2026-02-19
P020743,R023125,33.23,2025-06-29
P020744,R015265,13.6,2025-01-30
P020745,R029608,20.91,2026-04-18
P020746,R025936,10.11,2024-08-17
P020747,R001078,19.39,2024-12-10
P020748,R025470,29.48,2024-12-10
P020749,R021730,26.03,2025-09-30
P020750,R005756,17.24,2025-07-22
P020751,R007386,27.25,2024-12-18
P020752,R011458,7.34,2026-01-16
P020753,R019034,9.79,2026-01-11
P020754,R000564,11.72,2024-12-28
P020755,R006496,25.42,2025-05-26
P020756,R025565,19.96,2026-03-30
P020757,R008803,36.92,2025-06-10
P020758,R004916,29.38,2024-12-31
P020759,R010008,40.7,2025-08-05
P020760,R018980,23.02,2025-12-29
P020761,R027193,12.1,2024-09-24
P020762,R003435,7.82,2025-02-19
P020763,R025777,41.0,2025-02-22
P020764,R014755,10.67,2026-06-07
P020765,R028881,13.97,2026-05-12
P020766,R027955,17.28,2024-07-11
P020767,R011923,42.03,2026-02-20
P020768,R008525,18.28,2025-08-17
P020769,R028515,40.96,2025-08-21
P020770,R009332,7.14,2025-02-15
P020771,R010485,11.43,2025-01-29
P020772,R023294,36.71,2025-05-31
P020773,R001958,15.16,2025-05-31
P020774,R014860,21.61,2024-06-30
P020775,R029528,21.5,2024-07-17
P020776,R012124,10.59,2025-01-30
P020777,R013481,34.3,2024-11-22
P020778,R013481,34.3,2024-11-22
P020779,R020263,11.46,2025-03-20
P020780,R011391,16.49,2025-01-17
P020781,R007975,40.07,2024-09-05
P020782,R017920,31.31,2025-10-27
P020783,R023193,12.98,2025-08-21
P020784,R001934,31.28,2025-10-12
P020785,R022210,32.24,2024-11-15
P020786,R023760,40.49,2025-12-14
P020787,R021711,18.43,2025-04-01
P020788,R001040,17.09,2025-04-23
P020789,R022651,23.79,2024-11-07
P020790,R001931,44.08,2025-09-23
P020791,R004003,11.18,2025-05-07
P020792,R016833,15.43,2025-06-16
P020793,R016526,21.75,2024-08-22
P020794,R010598,12.4,2025-02-14
P020795,R008973,26.43,2025-05-24
P020796,R009382,35.43,2024-12-11
P020797,R016374,32.16,2025-01-13
P020798,R011838,13.1,2026-02-16
P020799,R000427,21.47,2025-06-14
P020800,R020100,32.26,2026-02-23
P020801,R003616,29.62,2026-03-11
P020802,R022997,13.68,2025-05-25
P020803,R006455,14.24,2025-04-29
P020804,R007532,25.46,2025-12-04
P020805,R008637,46.35,2026-05-11
P020806,R022430,17.55,2026-03-18
P020807,R019866,44.79,2025-11-01
P020808,R003363,34.07,2025-07-22
P020809,R016491,30.05,2024-11-22
P020810,R002994,21.3,2025-11-13
P020811,R011783,30.79,2025-07-22
P020812,R019947,26.02,2025-01-25
P020813,R027764,16.52,2025-02-20
P020814,R009155,29.4,2026-06-14
P020815,R022590,45.84,2025-10-14
P020816,R005663,6.4,2025-06-01
P020817,R002282,22.6,2026-05-26
P020818,R000058,7.15,2026-03-15
P020819,R008087,39.71,2026-03-13
P020820,R004408,18.39,2025-10-24
P020821,R009785,36.66,2025-01-24
P020822,R018139,41.78,2025-07-09
P020823,R018644,23.36,2026-01-03
P020824,R023878,16.31,2025-02-07
P020825,R005599,27.91,2025-12-22
P020826,R022441,32.26,2024-04-26
P020827,R003488,21.24,2025-10-20
P020828,R022730,19.87,2025-05-11
P020829,R001538,12.87,2025-07-07
P020830,R003024,31.8,2024-10-07
P020831,R022446,16.39,2024-08-14
P020832,R009528,21.87,2024-11-11
P020833,R017058,9.74,2026-05-06
P020834,R013917,36.99,2026-05-26
P020835,R024822,28.78,2025-03-03
P020836,R013844,13.17,2026-06-12
P020837,R012840,11.54,2025-06-06
P020838,R026777,31.89,2025-06-01
P020839,R021525,7.69,2026-06-03
P020840,R002783,38.32,2026-05-22
P020841,R004733,39.42,2026-01-08
P020842,R023241,33.65,2026-03-15
P020843,R000777,32.89,2024-12-02
P020844,R027877,30.68,2024-09-06
P020845,R005106,19.68,2024-09-04
P020846,R026015,12.39,2025-05-09
P020847,R029861,11.27,2025-12-08
P020848,R007261,35.13,2026-02-23
P020849,R014133,35.03,2025-05-07
P020850,R014844,17.06,2025-04-17
P020851,R013375,28.71,2024-06-15
P020852,R026064,6.5,2026-03-02
P020853,R017460,11.28,2025-03-07
P020854,R003654,5.99,2025-10-12
P020855,R021112,40.92,2025-08-20
P020856,R013947,13.49,2025-11-08
P020857,R002169,32.65,2025-08-05
P020858,R029216,30.65,2025-10-03
P020859,R009228,20.04,2026-05-22
P020860,R025872,14.81,2024-10-27
P020861,R027483,33.12,2025-10-03
P020862,R003905,33.21,2025-03-09
P020863,R009011,37.92,2026-03-15
P020864,R016675,23.38,2026-03-02
P020865,R006541,29.88,2025-01-22
P020866,R018770,25.91,2026-05-07
P020867,R006020,18.64,2025-11-30
P020868,R004732,29.58,2025-03-23
P020869,R009043,33.26,2026-02-27
P020870,R019960,33.86,2025-12-27
P020871,R029491,37.81,2025-06-13
P020872,R014188,34.37,2025-12-11
P020873,R020108,25.49,2024-12-22
P020874,R009935,35.37,2026-01-02
P020875,R019078,23.63,2026-04-21
P020876,R025587,37.14,2025-12-14
P020877,R002910,19.44,2025-11-11
P020878,R012019,16.63,2025-08-07
P020879,R015385,42.21,2025-10-01
P020880,R022390,5.85,2025-03-29
P020881,R011749,43.09,2026-05-30
P020882,R018664,7.69,2024-09-05
P020883,R003643,22.89,2025-11-25
P020884,R004724,13.12,2024-12-25
P020885,R006240,44.96,2026-05-15
P020886,R027009,19.93,2026-03-28
P020887,R016687,26.27,2026-04-14
P020888,R004460,28.43,2025-12-17
P020889,R020943,8.02,2024-10-18
P020890,R027307,13.78,2025-11-30
P020891,R026945,8.25,2024-07-26
P020892,R016450,21.46,2025-10-14
P020893,R016450,21.46,2025-10-14
P020894,R024803,12.33,2026-05-15
P020895,R023179,19.97,2025-03-24
P020896,R018687,39.88,2025-02-05
P020897,R025046,36.97,2024-09-06
P020898,R015797,17.84,2024-07-30
P020899,R028937,13.55,2026-04-24
P020900,R021177,9.88,2025-05-10
P020901,R003058,40.27,2025-03-10
P020902,R008545,25.44,2025-10-16
P020903,R008340,34.5,2024-11-02
P020904,R024140,7.91,2025-08-13
P020905,R015386,17.15,2025-04-11
P020906,R010652,8.59,2026-03-30
P020907,R022108,41.6,2026-01-08
P020908,R011057,30.68,2025-02-26
P020909,R017532,22.48,2025-10-29
P020910,R025183,17.34,2024-06-20
P020911,R015088,17.7,2025-05-16
P020912,R029679,6.77,2026-05-24
P020913,R017856,34.91,2025-04-26
P020914,R026018,9.11,2024-10-12
P020915,R019789,30.66,2024-07-16
P020916,R020678,14.83,2026-06-23
P020917,R023688,15.15,2025-11-10
P020918,R017821,15.15,2024-08-24
P020919,R028438,20.72,2025-01-06
P020920,R027637,29.14,2025-02-17
P020921,R012851,38.52,2025-07-11
P020922,R024448,43.89,2024-11-27
P020923,R029187,31.35,2025-10-05
P020924,R028774,17.44,2025-03-08
P020925,R023693,32.57,2025-08-15
P020926,R029060,30.39,2024-12-20
P020927,R012837,23.79,2025-06-24
P020928,R021814,41.93,2024-09-04
P020929,R002906,21.78,2025-03-19
P020930,R019522,26.94,2025-04-12
P020931,R022304,44.1,2025-01-26
P020932,R024234,31.15,2025-07-30
P020933,R001534,33.52,2026-02-10
P020934,R015929,27.39,2024-12-27
P020935,R010277,16.22,2025-09-19
P020936,R010359,23.06,2025-05-08
P020937,R021698,8.53,2025-08-18
P020938,R003911,13.91,2025-12-24
P020939,R000798,26.18,2026-05-14
P020940,R022808,33.05,2025-10-24
P020941,R008636,33.02,2025-12-13
P020942,R004196,7.61,2025-08-25
P020943,R009263,38.24,2024-05-07
P020944,R016947,31.9,2026-06-24
P020945,R021796,40.66,2025-07-21
P020946,R003105,34.37,2025-10-17
P020947,R009607,23.42,2026-06-09
P020948,R005153,10.76,2024-11-12
P020949,R002606,20.94,2026-05-05
P020950,R022079,14.79,2024-11-15
P020951,R011607,22.14,2025-06-15
P020952,R018525,16.39,2025-12-20
P020953,R011380,15.84,2025-04-19
P020954,R026407,10.52,2025-11-10
P020955,R027639,28.7,2026-01-10
P020956,R026427,28.85,2026-04-01
P020957,R021136,10.61,2025-11-21
P020958,R023269,18.42,2024-12-25
P020959,R011911,6.41,2025-03-13
P020960,R002300,6.06,2025-08-05
P020961,R014770,13.34,2025-11-04
P020962,R014770,13.34,2025-11-04
P020963,R020737,24.48,2024-07-18
P020964,R013071,35.6,2025-10-27
P020965,R029420,38.59,2025-11-15
P020966,R012687,30.14,2025-12-14
P020967,R004312,27.86,2025-03-31
P020968,R014349,16.18,2026-03-15
P020969,R020574,6.27,2025-09-26
P020970,R007603,24.18,2025-12-09
P020971,R015248,14.01,2025-02-03
P020972,R011422,24.82,2025-11-13
P020973,R001831,33.93,2025-07-23
P020974,R001339,30.19,2025-03-29
P020975,R022010,13.12,2025-05-19
P020976,R028439,27.68,2025-02-27
P020977,R014805,15.82,2025-03-21
P020978,R024596,13.49,2026-06-25
P020979,R012455,35.37,2024-09-15
P020980,R024333,27.54,2025-04-14
P020981,R024333,27.54,2025-04-14
P020982,R013433,8.71,2025-06-25
P020983,R018676,15.78,2026-02-10
P020984,R018334,11.35,2026-02-05
P020985,R024509,24.32,2025-08-30
P020986,R018936,29.53,2026-03-20
P020987,R009821,6.17,2024-02-13
P020988,R007199,28.73,2024-09-19
P020989,R021671,14.79,2024-08-01
P020990,R003047,17.66,2025-08-17
P020991,R011586,19.9,2025-12-16
P020992,R003130,28.52,2025-03-30
P020993,R020970,9.91,2025-06-10
P020994,R002288,42.96,2026-03-29
P020995,R029855,28.8,2025-07-24
P020996,R009336,21.14,2026-04-03
P020997,R017762,32.31,2024-12-23
P020998,R001947,26.49,2025-08-03
P020999,R019773,9.36,2026-05-24
P021000,R004691,44.51,2025-03-15
P021001,R008892,14.12,2024-06-19
P021002,R003228,14.13,2024-03-24
P021003,R020180,34.72,2024-09-28
P021004,R019913,17.29,2025-10-02
P021005,R004789,26.76,2025-12-11
P021006,R027044,21.92,2025-04-01
P021007,R005286,14.37,2025-11-17
P021008,R028779,15.59,2025-12-17
P021009,R029592,32.17,2024-01-12
P021010,R016257,20.16,2025-07-30
P021011,R015714,11.14,2024-09-22
P021012,R024151,27.72,2024-07-30
P021013,R018857,26.03,2024-10-06
P021014,R021692,20.82,2025-07-16
P021015,R007980,17.58,2024-10-31
P021016,R015149,11.64,2024-03-17
P021017,R019792,32.69,2026-04-20
P021018,R003101,18.04,2026-02-07
P021019,R005339,35.58,2025-03-11
P021020,R018343,31.77,2024-11-02
P021021,R016067,28.46,2024-09-29
P021022,R008893,21.59,2025-01-14
P021023,R005483,40.92,2026-01-12
P021024,R006440,20.67,2026-03-31
P021025,R025707,32.78,2026-02-10
P021026,R022628,32.69,2026-06-03
P021027,R028590,9.94,2026-06-04
P021028,R012000,39.53,2026-01-24
P021029,R016659,22.0,2025-07-13
P021030,R016411,4.8,2024-08-24
P021031,R014084,6.12,2025-12-02
P021032,R002349,13.19,2025-08-07
P021033,R008459,24.12,2026-03-15
P021034,R024004,34.8,2026-04-25
