ride_id,user_id,ride_date,city,distance_km,fare_amount,payment_method,status
R027461,U00482,2026-06-09,Frankfurt,16.4,24.58,card,completed
R013190,U01419,2024-06-15,Frankfurt,6.4,12.92,apple_pay,completed
R026612,U00466,2025-03-20,Munich,11.9,18.72,apple_pay,completed
R015513,U01409,2024-10-07,Cologne,15.1,22.14,card,completed
R018240,U00837,2026-02-01,Munich,17.0,27.66,cash,completed
R019958,U00442,2026-02-10,Munich,24.6,38.18,apple_pay,completed
R002418,U00741,2024-05-15,Cologne,12.2,20.62,cash,completed
R018724,U01687,2025-07-24,Cologne,14.5,21.62,cash,completed
R004044,U01271,2025-12-22,Berlin,5.9,10.34,paypal,completed
R002081,U00740,2026-03-30,Berlin,12.5,18.55,card,completed
R002355,U00739,2025-03-27,Hamburg,20.1,28.59,cash,completed
R010491,U00376,2024-12-01,Hamburg,7.7,15.61,cash,completed
R001547,U00689,2025-03-20,Cologne,18.9,21.45,cash,cancelled
R004799,U01861,2025-03-28,Cologne,18.8,29.95,paypal,completed
R000392,U01208,2024-06-24,Cologne,22.2,30.99,paypal,completed
R024984,U00343,2025-08-23,Berlin,5.5,10.96,apple_pay,completed
R027666,U00408,2025-04-29,Hamburg,21.4,27.26,apple_pay,completed
R000220,U00929,2026-01-23,Berlin,19.9,2.07,paypal,cancelled
R004261,U01901,2024-11-15,Hamburg,24.4,41.24,paypal,completed
R008795,U01774,2026-06-18,Munich,14.9,22.71,cash,completed
R016010,U00833,2025-10-21,Munich,,19.92,apple_pay,completed
R009306,U00513,2026-02-12,Cologne,15.9,23.16,paypal,completed
R023971,U00563,2025-01-04,Munich,10.3,16.09,cash,completed
R026235,U01130,2025-01-29,Cologne,5.5,18.56,paypal,cancelled
R016530,U01096,2024-09-16,Frankfurt,12.3,17.58,cash,completed
R019786,U00760,2024-08-02,Berlin,1.5,5.16,cash,completed
R015760,U00446,2024-04-06,Frankfurt,25.7,40.9,cash,completed
R012165,U00305,2024-09-24,Hamburg,6.4,11.54,paypal,completed
R006609,U00971,2025-12-24,Cologne,21.0,33.15,card,completed
R001700,U01896,2025-09-03,Berlin,8.4,13.58,cash,completed
R011758,U01161,2025-04-20,Munich,3.6,7.9,cash,completed
R001901,U01549,2024-12-17,Berlin,4.2,8.17,cash,completed
R021738,U00218,2025-01-17,Frankfurt,27.7,40.95,paypal,completed
R012152,U00351,2024-07-31,Cologne,17.7,28.6,apple_pay,completed
R001148,U01991,2024-08-17,Berlin,14.1,22.79,cash,completed
R029862,U01901,2025-01-30,Cologne,25.3,33.86,cash,completed
R020432,U00469,2026-05-11,Cologne,9.0,15.02,apple_pay,completed
R008271,U00435,2025-01-01,Frankfurt,17.3,3.1,paypal,cancelled
R002373,U00216,2025-12-20,Cologne,17.5,31.4,apple_pay,completed
R026469,U00425,2025-09-19,Hamburg,23.6,30.65,cash,completed
R012521,U00980,2025-04-22,Munich,5.2,0.62,card,cancelled
R023890,U00649,2024-05-15,Cologne,3.6,8.87,card,completed
R022388,U01270,2025-01-04,Frankfurt,2.3,6.55,apple_pay,completed
R019411,U00279,2025-08-25,Berlin,7.6,13.58,card,completed
R028479,U01126,2026-05-06,Munich,20.8,27.42,card,completed
R009109,U01393,2026-01-09,Cologne,,1.41,cash,cancelled
R021897,U01300,2026-05-03,Cologne,25.7,39.17,card,completed
R013339,U00141,2026-05-09,Frankfurt,15.5,21.26,cash,completed
R023772,U00491,2026-03-09,Hamburg,4.6,10.57,cash,completed
R014197,U01223,2026-06-04,Cologne,24.2,40.48,card,completed
R012511,U01005,2025-05-15,Cologne,18.5,26.8,apple_pay,completed
R028834,U01808,2025-02-04,Frankfurt,26.5,3.9,apple_pay,cancelled
R024738,U01439,2025-05-21,Hamburg,11.0,19.93,cash,completed
R028746,U00715,2025-08-31,Hamburg,14.3,23.63,card,completed
R025232,U01590,2024-10-31,Munich,13.5,0.91,apple_pay,cancelled
R004350,U01495,2025-07-10,Hamburg,12.8,22.56,card,completed
R029551,U00387,2024-10-18,Cologne,1.7,5.77,apple_pay,completed
R025670,U00601,2025-08-11,Hamburg,3.4,8.41,card,completed
R025600,U01233,2025-06-19,Munich,3.8,7.7,card,completed
R019185,U00442,2025-12-12,Frankfurt,21.4,32.39,paypal,completed
R012931,U00116,2026-04-30,Cologne,7.4,13.39,card,completed
R007141,U01671,2025-04-30,Berlin,9.4,14.76,cash,completed
R027033,U01481,2026-05-21,Hamburg,12.8,23.96,card,completed
R017694,U01065,2025-07-05,Munich,16.2,23.82,paypal,completed
R004075,U01030,2026-04-06,Cologne,26.6,35.74,apple_pay,completed
R019132,U00218,2024-08-18,Cologne,15.8,27.43,cash,completed
R006275,U01105,2025-05-21,Berlin,14.2,22.33,apple_pay,completed
R007974,U01781,2025-09-03,Cologne,18.7,26.29,paypal,completed
R025883,U01263,2025-02-20,Munich,13.6,19.39,paypal,completed
R015565,U00226,2024-11-10,Cologne,8.9,16.98,paypal,completed
R029913,U00780,2025-11-04,Cologne,20.9,31.14,cash,completed
R002273,U01290,2026-01-25,Hamburg,28.0,3.34,apple_pay,cancelled
R027758,U01382,2025-06-12,Berlin,10.3,15.97,cash,completed
R023988,U01031,2026-03-07,Cologne,26.6,42.22,apple_pay,completed
R021669,U01195,2025-03-25,Hamburg,11.7,20.85,cash,completed
R023554,U00891,2025-02-09,Munich,,13.33,apple_pay,completed
R017933,U00235,2024-07-07,Berlin,22.9,32.72,card,completed
R028960,U01887,2025-05-03,Hamburg,25.0,39.91,cash,completed
R029916,U01209,2026-01-07,Cologne,25.2,43.49,paypal,completed
R012118,U00900,2025-12-23,Cologne,20.1,32.73,cash,completed
R000401,U00370,2025-10-02,Munich,13.2,18.53,cash,completed
R013541,U00954,2024-06-24,Cologne,20.9,34.58,card,completed
R013010,U01672,2025-07-10,Cologne,16.9,24.29,apple_pay,completed
R028368,U01706,2025-01-12,Cologne,3.6,9.11,card,completed
R014226,U00091,2024-11-05,Frankfurt,12.7,23.07,paypal,completed
R000655,U01017,2025-07-15,Berlin,20.9,31.12,paypal,completed
R006645,U01015,2026-04-26,Berlin,17.7,27.51,paypal,completed
R020917,U01322,2026-03-10,Hamburg,9.6,18.53,apple_pay,completed
R010378,U01412,2025-01-05,Munich,7.6,12.62,paypal,completed
R018707,U01125,2026-03-18,Cologne,6.1,11.94,apple_pay,completed
R013610,U01973,2025-11-13,Munich,,9.49,cash,completed
R029944,U01866,2025-12-11,Berlin,17.6,31.62,apple_pay,completed
R013695,U01391,2026-01-27,Frankfurt,26.8,37.77,apple_pay,completed
R028083,U00536,2026-05-07,Berlin,24.0,30.91,card,completed
R011138,U00379,2026-02-20,Cologne,3.0,7.62,cash,completed
R016337,U01979,2025-06-27,Cologne,2.1,6.79,apple_pay,completed
R007882,U01890,2025-03-11,Munich,15.0,24.22,cash,completed
R027095,U01157,2025-11-08,Frankfurt,16.6,27.53,paypal,completed
R019451,U01220,2025-11-26,Munich,24.7,2.41,apple_pay,cancelled
R022568,U00129,2024-10-28,Cologne,15.9,26.12,card,completed
R010197,U00671,2025-05-29,Cologne,27.4,43.84,cash,completed
R023805,U00802,2026-03-26,Berlin,,31.53,cash,completed
R012731,U00713,2026-01-07,Frankfurt,8.6,16.55,card,completed
R007938,U00840,2024-10-19,Hamburg,24.7,40.94,paypal,completed
R016422,U01526,2024-12-29,Hamburg,14.8,3.82,card,cancelled
R013895,U00877,2025-12-31,Munich,13.6,19.74,paypal,completed
R028283,U00017,2025-10-21,Munich,27.5,44.91,cash,completed
R023416,U00392,2025-09-22,Frankfurt,22.1,28.18,card,completed
R014875,U01852,2024-07-31,Munich,1.7,5.78,paypal,completed
R011698,U00513,2026-02-16,Cologne,27.5,43.99,paypal,completed
R014882,U00694,2026-04-20,Cologne,26.6,33.26,card,completed
R026250,U01888,2025-06-02,Hamburg,17.0,29.54,apple_pay,completed
R002665,U00775,2025-12-18,Frankfurt,10.2,19.21,cash,completed
R029733,U00587,2025-06-12,Hamburg,10.1,17.67,paypal,completed
R007049,U00428,2025-10-11,Munich,19.1,29.87,card,completed
R011952,U01195,2025-05-20,Munich,,45.83,paypal,completed
R010908,U00273,2025-08-03,Cologne,18.1,24.84,apple_pay,completed
R003869,U01396,2026-03-24,Frankfurt,11.8,17.96,card,completed
R026585,U00505,2025-12-18,Munich,12.2,1.65,paypal,cancelled
R014283,U01176,2026-03-15,Cologne,20.8,31.59,paypal,completed
R027462,U00324,2025-04-30,Munich,5.9,10.17,card,completed
R022100,U01496,2026-03-15,Cologne,4.7,10.44,card,completed
R021256,U01225,2025-03-01,Frankfurt,27.4,41.9,apple_pay,completed
R005660,U00304,2025-06-14,Cologne,23.2,35.52,apple_pay,completed
R014857,U00628,2025-07-08,Berlin,21.7,37.04,card,completed
R014961,U00921,2026-03-13,Berlin,4.4,8.89,cash,completed
R014996,U00319,2025-04-13,Munich,21.0,26.66,apple_pay,completed
R026967,U00695,2024-03-01,Munich,9.9,17.7,cash,completed
R009610,U00498,2026-01-05,Hamburg,3.5,8.32,paypal,completed
R024534,U00836,2026-03-21,Hamburg,13.8,24.02,card,completed
R009636,U00872,2026-05-12,Hamburg,18.4,28.19,paypal,completed
R016956,U00171,2024-07-10,Berlin,8.3,15.9,paypal,completed
R028549,U01986,2025-02-20,Cologne,24.6,30.74,card,completed
R008642,U01967,2025-05-17,Hamburg,9.6,15.88,cash,completed
R019058,U01413,2024-10-20,Frankfurt,1.1,5.08,paypal,completed
R013645,U00817,2025-05-10,Hamburg,25.9,0.69,paypal,cancelled
R016779,U00289,2024-10-21,Frankfurt,22.2,32.55,apple_pay,completed
R007001,U00429,2024-08-13,Hamburg,3.5,7.91,apple_pay,completed
R016854,U01266,2025-01-21,Hamburg,1.2,5.02,cash,completed
R027092,U00800,2024-06-20,Cologne,1.7,5.8,card,completed
R026883,U00236,2025-03-11,Berlin,15.5,23.58,apple_pay,completed
R029833,U01286,2025-10-10,Frankfurt,9.9,18.55,cash,completed
R023580,U00375,2024-11-03,Frankfurt,21.8,31.94,cash,completed
R003039,U00569,2024-06-22,Hamburg,12.8,23.67,card,completed
R001505,U01100,2024-10-04,Cologne,18.7,25.02,paypal,completed
R017125,U01245,2026-03-09,Munich,9.5,14.69,cash,completed
R002390,U01102,2024-10-15,Berlin,6.8,12.59,paypal,completed
R002430,U00402,2024-11-17,Berlin,22.6,36.09,paypal,completed
R014261,U01814,2025-12-21,Munich,21.5,27.68,apple_pay,completed
R022958,U00490,2024-07-02,Berlin,21.1,35.19,paypal,completed
R021266,U00491,2026-04-06,Frankfurt,12.8,17.87,cash,completed
R001983,U00892,2024-11-19,Berlin,6.4,12.04,paypal,completed
R001284,U00925,2026-02-01,Hamburg,7.5,15.29,apple_pay,completed
R015910,U01503,2026-04-03,Berlin,17.0,30.42,paypal,completed
R001134,U00941,2025-05-18,Frankfurt,9.1,14.13,card,completed
R000829,U00186,2025-06-05,Cologne,24.8,31.49,cash,completed
R011377,U01659,2026-05-15,Cologne,15.0,26.99,card,completed
R000837,U00129,2025-03-02,Munich,19.7,33.64,apple_pay,completed
R017682,U01691,2024-11-14,Cologne,1.5,3.66,apple_pay,cancelled
R019272,U00015,2025-09-27,Frankfurt,10.3,16.93,card,completed
R026603,U00288,2025-12-06,Munich,17.0,28.11,card,completed
R009998,U01641,2025-05-18,Berlin,8.6,13.15,card,completed
R016460,U01959,2025-10-24,Cologne,16.8,26.65,cash,completed
R004455,U00887,2026-02-02,Cologne,20.9,28.04,cash,completed
R015557,U01748,2025-12-02,Frankfurt,23.1,37.42,cash,completed
R015689,U01457,2025-08-04,Berlin,16.6,1.81,paypal,cancelled
R002258,U00894,2025-01-05,Munich,18.9,25.1,apple_pay,completed
R003253,U01486,2025-03-24,Hamburg,16.9,1.35,card,cancelled
R010956,U01800,2025-06-20,Munich,14.0,22.25,cash,completed
R020617,U01304,2024-10-22,Munich,19.9,30.67,cash,completed
R015533,U01683,2025-09-15,Munich,21.3,34.0,paypal,completed
R003249,U00728,2025-12-01,Cologne,3.8,8.21,cash,completed
R012265,U00481,2025-10-30,Cologne,26.6,39.65,apple_pay,completed
R019699,U01218,2025-09-06,Hamburg,20.4,35.46,paypal,completed
R023466,U01620,2025-03-24,Berlin,15.1,23.0,card,completed
R016988,U01575,2025-10-23,Berlin,23.7,35.54,card,completed
R014776,U01901,2024-09-17,Berlin,9.4,14.05,apple_pay,completed
R022944,U00929,2026-01-16,Berlin,10.3,16.3,apple_pay,completed
R025861,U00880,2024-05-14,Frankfurt,5.4,11.87,paypal,completed
R004983,U01540,2025-07-17,Cologne,3.1,7.01,apple_pay,completed
R022706,U00975,2025-11-13,Frankfurt,24.5,37.94,cash,completed
R025015,U01365,2026-01-02,Munich,23.5,29.53,paypal,completed
R022871,U00095,2024-10-20,Frankfurt,7.6,13.14,cash,completed
R027828,U01730,2025-01-29,Berlin,2.5,7.19,paypal,completed
R026690,U01999,2025-11-09,Frankfurt,22.6,38.45,paypal,completed
R026056,U00536,2025-10-21,Hamburg,18.5,25.87,cash,completed
R013702,U00238,2024-08-03,Hamburg,21.8,33.4,card,completed
R028579,U01034,2025-03-15,Cologne,20.1,34.37,card,completed
R006333,U00333,2025-04-02,Hamburg,25.8,39.28,card,completed
R029090,U01922,2025-12-12,Berlin,2.8,6.79,paypal,completed
R000539,U01997,2025-01-22,Hamburg,16.3,3.53,cash,cancelled
R024786,U00811,2024-06-12,Hamburg,25.4,42.21,apple_pay,completed
R023644,U01721,2026-03-15,Cologne,14.6,23.99,apple_pay,completed
R027931,U01135,2025-08-14,Frankfurt,11.9,20.89,paypal,completed
R007961,U00828,2026-01-23,Frankfurt,26.2,33.61,card,completed
R015680,U01157,2026-06-25,Munich,6.3,12.65,paypal,completed
R000094,U01130,2024-11-26,Frankfurt,4.2,9.82,apple_pay,completed
R004987,U00102,2026-05-19,Berlin,7.4,13.32,card,completed
R001609,U00457,2026-01-10,Cologne,24.4,38.24,card,completed
R015562,U01045,2025-11-30,Cologne,23.8,32.03,apple_pay,completed
R027397,U01907,2025-03-18,Berlin,20.5,33.71,card,completed
R022076,U00201,2025-07-16,Berlin,9.8,17.93,cash,completed
R029751,U01118,2024-07-05,Frankfurt,26.0,33.62,paypal,completed
R005733,U01781,2026-06-03,Munich,16.7,27.79,apple_pay,completed
R015408,U00174,2026-06-26,Hamburg,13.6,10.18,paypal,cancelled
R008381,U00210,2025-03-14,Munich,25.1,37.83,paypal,completed
R002538,U01633,2025-01-04,Berlin,6.9,12.05,paypal,completed
R028068,U00219,2025-07-20,Munich,5.9,10.1,apple_pay,completed
R019922,U00539,2026-06-09,Cologne,9.3,13.73,apple_pay,completed
R025082,U00753,2025-02-26,Cologne,2.3,6.78,apple_pay,completed
R026636,U00822,2024-06-25,Frankfurt,2.5,7.34,cash,completed
R008041,U00591,2026-05-17,Cologne,12.5,18.0,paypal,completed
R021419,U00620,2024-08-10,Hamburg,4.0,8.55,apple_pay,completed
R020090,U01069,2026-05-12,Frankfurt,4.8,8.89,cash,completed
R020643,U01644,2024-11-20,Munich,8.2,15.81,card,completed
R020979,U01397,2025-12-20,Frankfurt,16.7,28.83,card,completed
R003222,U01911,2025-10-08,Munich,15.6,26.77,apple_pay,completed
R005921,U00339,2024-10-26,Cologne,2.0,2.15,cash,cancelled
R010463,U00905,2025-03-21,Cologne,27.8,46.0,cash,completed
R018292,U00018,2024-04-16,Cologne,16.5,23.98,card,completed
R001191,U01326,2024-07-19,Munich,12.2,22.48,apple_pay,completed
R009443,U00107,2024-07-27,Cologne,26.3,39.6,card,completed
R019696,U00051,2026-03-15,Berlin,1.3,5.34,card,completed
R002488,U01391,2025-09-03,Munich,8.9,13.31,card,completed
R012951,U01036,2025-05-01,Cologne,9.8,16.55,cash,completed
R013347,U00365,2025-05-06,Frankfurt,,37.81,apple_pay,completed
R019936,U00867,2025-02-28,Cologne,23.5,39.36,paypal,completed
R019561,U00927,2025-11-17,Berlin,8.0,14.26,apple_pay,completed
R012921,U00343,2026-01-02,Hamburg,18.2,26.1,card,completed
R005525,U00722,2025-09-18,Cologne,5.0,10.89,apple_pay,completed
R018862,U00093,2025-02-19,Cologne,13.7,0.04,paypal,cancelled
R000103,U01436,2025-04-20,Cologne,18.0,23.45,paypal,completed
R017710,U01226,2025-06-16,Berlin,19.4,32.1,apple_pay,completed
R004254,U00206,2025-11-08,Munich,14.2,24.24,cash,completed
R016116,U00051,2025-08-30,Frankfurt,5.1,10.81,apple_pay,completed
R014748,U01372,2025-09-11,Hamburg,11.9,22.34,cash,completed
R009936,U01200,2026-02-14,Cologne,16.6,3.78,paypal,cancelled
R005658,U00308,2025-09-08,Munich,14.4,19.6,card,completed
R018738,U00586,2026-03-15,Munich,9.7,16.9,apple_pay,completed
R006056,U01338,2026-01-04,Munich,15.8,27.29,cash,completed
R024051,U00816,2026-01-17,Munich,20.5,2.5,cash,cancelled
R026828,U00370,2026-03-26,Munich,14.0,20.02,card,completed
R000221,U00748,2026-01-17,Hamburg,1.1,5.01,paypal,completed
R012182,U01908,2024-06-27,Frankfurt,4.8,8.83,card,completed
R000695,U00396,2025-09-20,Berlin,27.2,35.95,paypal,completed
R000188,U01605,2026-03-06,Berlin,16.6,27.05,paypal,completed
R016274,U01559,2025-10-19,Munich,5.4,11.84,paypal,completed
R011314,U00533,2024-06-30,Frankfurt,6.7,11.45,apple_pay,completed
R021290,U01084,2026-02-18,Cologne,21.0,1.69,apple_pay,cancelled
R016986,U01780,2025-09-24,Berlin,12.0,18.95,apple_pay,completed
R025779,U01663,2025-10-19,Munich,6.3,11.06,card,completed
R005028,U01902,2024-07-09,Hamburg,27.2,45.66,paypal,completed
R006935,U01475,2025-02-01,Berlin,,20.81,apple_pay,completed
R006970,U00795,2024-04-10,Berlin,16.8,26.66,apple_pay,completed
R009482,U00864,2024-12-01,Munich,,43.12,card,completed
R013173,U01347,2025-01-27,Munich,26.5,38.8,apple_pay,completed
R000349,U01646,2025-05-19,Frankfurt,4.0,9.13,paypal,completed
R029317,U00944,2026-05-07,Cologne,17.6,25.53,card,completed
R007249,U00248,2025-11-04,Hamburg,1.0,4.66,apple_pay,completed
R024605,U01819,2025-12-06,Cologne,11.8,16.94,apple_pay,completed
R005664,U00562,2025-11-01,Munich,11.1,16.32,paypal,completed
R025651,U00885,2025-07-05,Frankfurt,6.7,13.44,paypal,completed
R021208,U01872,2025-03-07,Hamburg,26.2,38.31,apple_pay,completed
R016999,U01973,2025-01-03,Berlin,1.4,5.46,apple_pay,completed
R012028,U00925,2026-01-18,Frankfurt,6.6,11.04,apple_pay,completed
R014271,U00431,2025-01-18,Berlin,26.1,39.16,apple_pay,completed
R006586,U01262,2025-09-21,Frankfurt,4.6,9.68,card,completed
R030216,U09251,2025-05-23,Munich,11.4,18.32,cash,completed
R028032,U00856,2025-04-10,Berlin,17.0,23.46,cash,completed
R007100,U00267,2025-08-31,Munich,12.0,0.64,card,cancelled
R001729,U00132,2026-06-01,Hamburg,,2.84,cash,cancelled
R015000,U00259,2025-08-23,Frankfurt,13.5,24.4,apple_pay,completed
R000525,U01160,2026-06-20,Munich,10.2,16.9,card,completed
R001392,U01663,2025-12-30,Cologne,5.7,10.48,cash,completed
R012555,U01508,2026-01-01,Hamburg,8.2,14.49,card,completed
R022266,U00343,2025-12-05,Hamburg,12.5,18.53,cash,completed
R012280,U01152,2025-03-02,Munich,9.3,16.94,paypal,completed
R001574,U01207,2025-03-31,Munich,24.7,0.34,card,cancelled
R010375,U01336,2025-08-03,Berlin,27.2,36.38,card,completed
R024550,U01100,2025-03-15,Frankfurt,11.2,21.32,apple_pay,completed
R008164,U01166,2025-11-25,Frankfurt,18.0,26.03,card,completed
R002248,U00439,2025-09-30,Munich,21.6,36.58,apple_pay,completed
R004133,U01708,2024-10-12,Hamburg,24.5,31.22,paypal,completed
R021822,U00693,2025-04-21,Berlin,15.0,21.02,paypal,completed
R027337,U00921,2025-12-05,Cologne,15.9,26.07,paypal,completed
R023386,U00717,2024-09-07,Cologne,18.6,29.93,cash,completed
R029840,U00659,2024-11-12,Hamburg,9.5,17.18,card,completed
R013797,U01203,2025-04-22,Munich,5.3,10.56,apple_pay,completed
R014105,U00105,2026-02-18,Munich,13.8,22.15,cash,completed
R021604,U00316,2026-01-21,Cologne,10.4,16.19,card,completed
R020307,U01870,2024-06-26,Hamburg,20.0,28.43,cash,completed
R002046,U00302,2024-05-01,Cologne,3.5,2.61,card,cancelled
R002332,U00046,2026-01-11,Hamburg,24.1,2.05,paypal,cancelled
R010440,U01756,2026-04-01,Cologne,13.6,19.26,paypal,completed
R011627,U00077,2025-11-12,Munich,1.8,6.04,apple_pay,completed
R014477,U01207,2025-06-08,Cologne,9.5,18.45,card,completed
R005816,U00512,2025-07-14,Berlin,25.5,40.9,paypal,completed
R020654,U00763,2026-05-27,Cologne,25.1,34.65,cash,completed
R003962,U01029,2025-09-30,Berlin,8.1,14.93,card,completed
R020240,U01573,2026-03-17,Berlin,17.4,24.92,cash,completed
R005021,U00431,2025-02-03,Cologne,18.5,24.24,card,completed
R002504,U01622,2025-02-02,Hamburg,3.1,7.72,card,completed
R015428,U00892,2024-06-25,Cologne,13.6,21.08,cash,completed
R020150,U00689,2025-02-12,Munich,27.7,43.07,card,completed
R002557,U01296,2025-02-25,Hamburg,17.7,31.5,card,completed
R005198,U00625,2025-07-05,Frankfurt,25.2,33.35,card,completed
R015301,U01878,2025-08-20,Munich,19.6,28.19,paypal,completed
R020995,U00071,2025-05-10,Frankfurt,13.3,22.65,apple_pay,completed
R004439,U01021,2026-03-04,Frankfurt,5.6,11.87,cash,completed
R015587,U00027,2025-10-03,Munich,11.4,20.23,cash,completed
R026738,U01500,2025-10-08,Cologne,4.2,8.42,card,completed
R028187,U01199,2024-05-17,Munich,16.6,22.34,apple_pay,completed
R029590,U00433,2025-03-25,Frankfurt,5.0,10.5,apple_pay,completed
R003927,U00534,2026-01-28,Hamburg,23.6,34.59,paypal,completed
R014448,U00439,2025-08-17,Hamburg,26.8,35.12,cash,completed
R018307,U01875,2026-05-27,Frankfurt,19.4,28.21,paypal,completed
R022385,U01978,2025-03-31,Munich,2.6,7.63,apple_pay,completed
R009593,U01733,2024-12-04,Hamburg,22.6,32.13,apple_pay,completed
R004256,U00486,2024-11-29,Frankfurt,1.3,5.25,apple_pay,completed
R009143,U01538,2025-09-14,Cologne,10.3,15.45,card,completed
R013478,U01017,2025-10-23,Berlin,16.3,26.39,apple_pay,completed
R028573,U01818,2026-04-08,Cologne,11.0,19.53,apple_pay,completed
R009147,U01403,2026-06-19,Cologne,7.7,13.82,cash,completed
R006304,U01137,2025-05-16,Hamburg,12.7,17.66,apple_pay,completed
R002325,U01131,2025-04-11,Hamburg,12.0,17.19,apple_pay,completed
R024325,U00587,2025-08-09,Frankfurt,8.1,14.49,paypal,completed
R007779,U01827,2024-12-18,Hamburg,21.1,3.12,cash,cancelled
R025436,U00140,2026-05-10,Frankfurt,17.9,32.08,apple_pay,completed
R001179,U01376,2024-02-17,Frankfurt,3.9,8.26,apple_pay,completed
R024992,U00083,2026-06-12,Berlin,3.9,9.24,apple_pay,completed
